RDC_4_H31	RDC_6_EB12	RDC_2_H8	RDC_6_H68	RDC_2_H6	RDC_2_H11	RDC_5_H57	RDC_4_EB7	RDC_2_H3	RDC_5_H48	RDC_6_H71	RDC_6_S8	RDC_4_EB8	RDC_5_H43	RDC_3_H15	RDC_6_LP_B12	RDC_3_S4	RDC_5_H46	RDC_4_H30	RDC_4_H40	RDC_6_EB11	RDC_3_H23	RDC_2_S3	RDC_3_H22	RDC_3_H14	RDC_5_H55	RDC_4_S5	RDC_6_H62	RDC_5_H52	RDC_4_H29	RDC_4_H33	RDC_4_H32	RDC_1_S2	RDC_5_EB9	RDC_6_H65	RDC_2_H5	RDC_4_H41	RDC_5_H58	RDC_4_H38	RDC_3_EB6	RDC_6_H67	RDC_4_H28	RDC_5_LP_B10	RDC_2_LP_B4	RDC_5_H44	RDC_4_H26	RDC_5_H54	RDC_6_H66	RDC_3_H13	RDC_4_H37	RDC_2_H10	RDC_1_H1	RDC_4_H39	RDC_1_EB2	RDC_2_H4	RDC_5_H49	RDC_2_H7	RDC_3_H16	RDC_6_H69	RDC_2_EB3	RDC_4_S6	RDC_6_H63	RDC_5_H56	RDC_5_S7	RDC_6_H64	RDC_1_H2	RDC_5_EB10	RDC_5_H53	RDC_5_H50	RDC_3_H18	RDC_6_H70	RDC_3_H21	RDC_1_S1	RDC_5_H61	RDC_4_H42	RDC_3_H12	RDC_5_H51	RDC_4_H35	RDC_6_H72	RDC_4_H25	RDC_3_H17	RDC_3_H24	RDC_5_H59	RDC_3_H20	RDC_5_H47	RDC_5_H45	RDC_4_H27	RDC_3_EB5	RDC_2_H9	RDC_3_H19	RDC_5_H60	RDC_4_H34	RDC_4_H36	SRX3830154	SRX4318863	SRX024173	SRX024148	ERR584333	SRX024023	SRX3830174	SRX024200	SRX023994	ERR584348	SRX4318860	ERR584320	SRS727524	SRS728264	SRX740589	SRX3830184	SRX740562	SRX025192	SRX3830126	SRX740632	SRX025193	SRX101411	SRX3830225	SRX4318858	ERR584341	SRR5823608	SRR5823606	SRR5823609	SRR5823611
67760	0	0	34	2	1	11	1	0	1	0	0	0	0	2	8	0	3	0	0	0	0	3	0	0	0	23	59	19	1	0	0	0	0	0	10	6	0	2	0	0	7	0	0	0	5	8	0	15	25	0	40	4	14	0	2	2	1	0	1	0	0	2	0	1	0	0	0	0	0	0	127	0	28	0	6	0	0	0	0	2	7	0	9	4	0	1	21	0	8	28	5	0	0	4	13	16	1	0	1	12	21	3	0	0	0	0	2	0	14	0	4	112	0	1	2	1	1	0	66	8	68	16
755307	0	0	1	0	0	3	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	0	1	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	6	0	0	29	1	5	0	0	1	1	0	11	0	0	0	0	6	0	0	0	2	0	0	1	0	1	0	9	0	1	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	0	18	1	23	13
2716717	0	0	2	1	0	16	0	0	3	0	0	0	0	2	12	0	0	0	0	0	0	3	1	0	0	1	40	0	1	3	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	11	0	17	29	0	63	15	16	0	1	0	0	0	3	0	0	10	0	3	0	0	0	0	0	0	0	2	9	4	4	0	0	0	0	0	0	2	3	1	0	5	0	0	1	0	0	0	0	1	2	2	3	0	11	6	19	2	0	5	0	1	0	3	5	0	24	0	2	30	34	0	0	0	60	18	73	35
2242	0	0	9	33	10	52	14	0	24	4	1	0	0	48	35	0	18	2	0	9	0	9	4	0	5	30	335	6	45	5	0	1	0	0	38	43	1	28	0	0	50	17	0	0	49	58	6	123	35	1	458	46	165	0	7	21	21	7	67	0	14	10	21	51	2	0	0	10	7	3	113	12	45	8	128	6	39	0	1	8	27	15	13	4	1	5	14	0	20	24	11	0	3	12	6	106	1	0	15	32	130	7	0	6	0	8	9	7	33	9	77	41	7	45	136	35	1	0	363	99	560	243
2505977	0	0	2	1	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	28	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	6	2	0	15	1	9	0	0	0	0	0	1	0	0	0	3	4	0	0	0	0	0	0	1	0	5	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	1	1	2	0	0	2	0	0	0	1	1	0	17	2	23	11
62320	0	0	1	12	4	9	3	0	4	0	0	0	0	6	3	0	2	0	0	1	0	3	3	0	0	4	60	5	4	1	1	0	0	0	15	10	1	2	0	0	4	1	0	0	9	11	1	22	7	0	73	14	33	0	1	3	9	0	8	0	3	0	0	8	0	0	0	3	0	0	3	11	15	0	7	1	10	0	0	2	0	2	4	3	0	2	0	0	8	1	1	0	0	6	0	1	0	0	1	4	27	1	0	0	0	1	2	0	4	2	2	4	0	0	36	1	0	0	64	12	132	29
2834276	0	0	10	2	0	2	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	6	13	8	0	0	0	0	0	0	2	6	0	1	0	0	3	0	0	0	4	7	0	1	11	0	14	5	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	75	0	9	0	2	0	0	0	0	1	1	0	1	0	0	1	8	0	1	16	0	0	0	2	1	22	13	0	11	3	2	18	0	11	0	0	1	1	5	1	3	14	1	1	0	1	0	0	53	10	90	42
2210	0	0	3	5	3	6	2	0	7	1	2	0	0	2	1	0	0	0	0	0	0	2	0	0	0	4	5	2	2	0	0	0	0	0	4	10	0	3	0	0	9	0	0	0	1	10	1	2	4	0	2	7	8	0	0	1	2	0	3	0	0	0	2	0	0	0	0	1	0	0	9	1	1	2	1	0	8	0	0	2	2	0	0	1	0	0	3	0	3	1	0	0	1	0	4	212	2	0	13	6	9	91	0	3	0	1	0	4	4	2	1	5	1	2	10	0	6	0	2788	541	4466	1735
39664	0	0	1	7	6	2	3	0	5	0	0	0	0	1	5	0	0	0	0	1	0	3	0	0	0	0	7	7	3	0	0	2	0	0	3	6	0	4	0	0	10	0	0	0	5	11	1	3	6	0	12	4	2	0	0	0	0	0	0	0	1	2	7	2	0	0	0	0	0	0	18	0	8	0	2	0	5	0	0	2	2	0	5	0	2	1	0	0	6	6	2	0	0	0	0	22	27	0	31	7	7	10	0	1	0	0	0	2	14	0	6	5	2	37	1	5	0	0	59	15	117	37
1505907	0	0	4	10	6	13	3	0	13	3	0	0	0	19	7	0	0	0	1	4	0	4	1	0	3	3	44	6	15	0	0	0	0	0	17	12	0	24	0	0	17	0	0	0	12	11	0	17	22	0	42	6	9	0	4	2	5	2	10	0	1	0	3	18	2	0	0	0	2	0	12	2	18	3	17	1	15	0	0	2	27	4	8	1	1	6	3	0	15	5	2	0	0	4	0	8	5	0	3	23	6	5	0	0	0	0	1	3	13	0	8	19	0	1	22	16	0	0	63	22	93	33
49899	0	0	1	12	6	10	1	0	6	2	0	0	0	8	4	0	5	0	0	1	0	3	1	0	0	1	34	1	10	1	0	0	0	0	9	7	0	8	0	0	17	2	0	0	7	5	1	18	6	1	41	3	9	0	2	1	4	0	8	0	0	1	2	1	0	0	0	0	3	1	41	0	3	4	3	1	3	0	0	0	19	0	1	0	0	1	3	0	2	5	3	0	0	2	0	443	0	0	2	6	33	267	0	1	0	1	0	0	5	0	5	6	0	0	18	3	1	0	42	3	73	28
1316941	0	0	3	0	1	1	1	0	3	0	0	0	0	3	0	0	0	0	0	1	0	0	3	0	1	0	16	1	1	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	1	3	0	2	2	0	14	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	16	0	2	0	3	0	0	2	2	0	1	5	0	2	3	0	3	0	0	0	0	3	1	7	0	0	29	0	2	2	0	3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	24	1	31	11
2512240	0	0	4	5	12	0	0	0	6	0	0	0	0	39	0	0	0	0	0	0	0	6	0	0	0	1	7	0	48	0	0	0	0	0	0	10	0	48	0	0	18	1	0	0	0	16	0	0	7	0	7	1	0	0	0	15	1	0	5	0	0	0	25	0	0	0	0	0	2	0	131	0	6	0	0	0	5	0	0	3	0	0	2	0	0	7	5	0	0	0	6	0	0	11	0	0	1	0	0	0	8	12	0	0	0	0	0	0	0	0	2	75	6	0	2	0	6	0	1	3	21	4
121277	0	0	3	3	0	9	5	0	2	0	0	0	0	2	0	0	1	0	0	0	0	5	0	0	1	0	22	4	2	1	0	0	0	0	2	2	0	4	0	0	7	0	0	0	5	13	0	9	4	0	49	1	16	0	0	0	1	0	1	0	1	3	0	2	1	0	0	2	0	3	8	0	3	1	3	1	4	0	0	0	3	0	5	1	1	3	2	0	4	3	0	0	0	2	2	2	1	0	1	9	12	0	0	4	0	0	2	3	0	0	5	2	0	7	2	3	2	0	40	16	80	46
70771	0	0	4	2	4	5	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	1	0	0	0	0	19	2	0	0	0	0	0	0	8	0	0	2	0	0	1	0	0	0	1	2	0	2	0	0	22	13	9	0	1	1	0	0	11	0	0	0	2	0	0	0	0	0	0	0	5	0	6	0	2	0	7	0	0	0	2	0	1	3	1	6	1	0	6	0	3	0	0	0	0	3	0	0	2	1	1	5	0	4	0	0	0	0	1	0	11	2	3	3	26	5	1	0	36	8	64	26
1229909	0	0	11	1	0	14	0	0	3	0	0	0	0	1	4	0	5	0	0	2	0	0	16	0	0	5	108	13	0	5	0	0	0	0	1	4	0	0	0	0	10	1	0	0	2	3	5	32	10	0	102	2	7	0	0	1	0	0	5	0	0	0	0	11	0	0	0	0	0	0	63	0	258	10	19	0	1	0	0	0	0	0	2	1	1	1	11	0	4	14	2	0	1	0	0	0	3	0	12	3	3	16	0	0	0	0	0	1	12	2	4	34	0	0	0	0	0	0	49	2	70	28
2259673	0	0	8	11	3	24	0	0	2	0	0	0	0	1	1	0	29	0	0	0	0	0	0	0	1	2	37	0	1	0	0	0	0	0	6	1	0	4	0	0	0	1	0	0	0	0	0	24	1	3	56	8	9	0	0	0	2	0	15	0	0	0	2	6	0	0	0	0	0	0	8	0	181	2	40	0	1	0	0	2	1	1	0	0	0	0	2	0	1	0	0	0	0	14	2	98	0	0	41	2	48	3	0	0	0	1	6	0	2	0	1	23	0	0	1	1	9	0	43	9	76	14
1826872	0	0	1	5	2	144	1	0	3	1	0	0	0	4	4	0	106	0	0	1	0	5	164	0	15	1	2053	4	1	16	0	0	0	0	6	0	1	4	0	0	4	0	0	0	5	12	10	540	21	2	1400	20	398	0	1	10	0	0	7	0	10	0	1	239	0	0	0	0	1	0	11	10	3057	0	51	0	4	0	0	3	4	10	6	9	0	3	11	0	7	1	36	0	0	5	2	0	1	0	46	1	36	11	0	6	0	3	6	8	4	4	1	10	5	1	8	7	0	0	508	74	645	266
1673428	0	0	4	17	14	23	3	0	25	2	0	0	0	17	6	0	0	0	1	4	0	7	1	0	0	6	80	32	5	0	0	0	0	0	15	18	0	13	0	0	19	2	0	0	17	30	1	18	11	0	63	30	22	0	3	9	6	1	6	0	0	0	19	7	1	0	0	0	2	0	56	3	30	2	14	1	18	0	0	4	11	1	4	3	1	1	13	0	10	0	12	0	3	4	34	261	27	0	157	26	24	74	0	28	0	0	0	0	18	1	4	52	1	2	17	12	8	0	62	10	111	50
2801534	0	0	2	5	1	2	7	0	19	1	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	10	0	0	0	0	0	6	4	0	7	0	0	3	2	0	0	2	2	0	1	0	0	0	13	0	0	2	2	1	0	2	0	0	0	2	0	0	0	0	2	0	0	19	0	0	1	0	1	18	0	0	5	6	0	0	1	0	0	3	0	2	2	0	0	0	2	0	1	1	0	2	9	6	0	0	0	0	0	0	2	1	0	11	3	1	0	12	5	0	0	2	2	3	0
2560397	0	0	1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	3	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	2	1	0	1	2	0	0	0	1	0	0	0
101571	0	0	0	21	3	18	0	0	1	3	0	0	0	3	0	0	0	0	1	0	0	3	0	0	0	3	17	0	4	0	0	0	0	0	2	22	0	0	0	0	1	3	0	0	0	25	1	12	3	0	25	0	10	0	0	3	23	0	57	0	0	7	0	5	0	0	0	3	1	3	0	2	2	1	2	2	1	0	0	0	0	0	1	0	0	3	1	0	9	0	0	0	0	7	2	0	0	0	0	0	42	0	0	1	0	0	17	1	0	1	6	1	2	4	18	5	0	0	51	4	45	24
1705310	0	0	0	103	31	18	0	0	0	0	0	0	0	11	0	0	30	0	0	0	0	0	14	0	0	10	38	0	10	0	0	0	5	0	28	22	0	0	0	0	0	11	0	0	11	0	14	58	20	0	39	40	62	0	0	22	43	0	46	0	8	43	0	53	0	0	0	0	10	19	0	8	34	0	0	0	12	0	0	9	0	7	0	8	0	40	22	0	37	0	0	0	0	10	0	17	0	0	0	9	33	13	0	0	0	6	93	5	0	4	39	9	12	64	10	18	0	0	107	71	239	74
1855726	0	0	0	20	20	73	2	0	18	6	1	0	0	23	0	0	13	0	2	4	0	16	10	0	10	2	235	4	25	0	5	0	0	0	52	15	3	11	0	0	14	14	0	0	13	71	14	104	38	2	355	25	133	0	11	16	32	1	105	0	7	5	8	33	5	0	0	0	30	7	4	2	95	14	25	12	15	0	0	7	7	3	9	12	21	15	2	0	41	1	5	0	2	37	9	2	47	0	57	30	30	57	0	14	0	4	12	15	29	9	2	15	20	4	38	48	8	0	325	50	419	176
28095	0	0	0	6	8	15	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	3	0	0	1	2	57	0	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0	0	7	2	37	3	0	106	5	66	0	0	1	10	0	31	0	7	10	4	6	0	0	0	0	0	0	1	4	9	0	14	0	0	0	0	1	3	0	0	4	0	0	1	0	2	0	9	0	0	3	1	0	0	0	0	0	3	0	0	0	0	1	5	1	2	11	0	1	0	6	2	12	9	0	120	16	202	63
41899	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	12	6
1389192	0	0	0	3	2	5	0	0	2	1	0	0	0	1	4	0	4	0	0	0	0	0	2	0	5	0	39	0	3	1	0	0	0	0	0	1	1	2	0	0	2	2	0	0	0	1	0	15	4	0	53	4	21	0	3	2	1	1	6	0	2	4	3	10	0	0	0	1	6	2	0	0	11	0	5	0	1	0	0	1	0	0	3	1	1	0	4	0	4	2	0	0	0	0	0	1	0	0	0	0	6	18	0	0	0	1	1	0	0	3	2	1	0	0	0	0	0	0	37	17	44	20
82633	0	0	0	39	11	28	0	0	5	0	0	0	0	12	1	0	0	0	0	0	0	18	0	0	3	2	70	3	0	1	0	0	0	0	42	9	0	1	0	0	0	8	0	0	1	11	7	25	10	0	130	3	72	0	1	3	3	0	45	0	2	11	1	18	1	0	0	0	19	12	0	4	24	0	22	0	29	0	0	0	1	5	1	3	0	4	1	0	41	0	3	0	4	15	0	122	0	0	10	0	0	4	0	0	0	4	25	3	1	3	0	0	3	1	3	1	0	0	77	15	163	47
105219	0	0	0	9	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	43	0	10	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	20	0	0	0	0	0	0	0	0	6	0	0	6	2	0	0	0	0	0	0	0	0	15	0	19	11	56	16
2604047	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	37	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	0	11	2	0	8	1	2	0	0	0	3	0	6	0	0	0	0	2	0	0	0	0	0	2	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	18	4	37	9
134537	0	0	0	3	2	18	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	2	1	0	1	0	67	0	0	1	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	3	1	13	4	0	76	3	20	0	2	2	1	0	26	0	4	2	0	25	0	0	0	0	4	3	0	1	23	0	6	3	1	0	0	0	0	3	1	0	0	3	0	0	7	0	0	0	0	5	0	0	0	0	0	1	28	0	0	0	0	1	0	0	0	1	1	0	0	1	11	2	0	0	54	13	92	49
1761016	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	8	1	2	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	2	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	10	1	18	5
420953	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	14	1
311231	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	0	4	6
60548	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	20	0	1	1	0	0	0	0	5	0	0	2	0	0	0	3	0	0	0	1	0	4	0	0	16	1	15	0	0	1	0	0	8	0	0	1	0	0	0	0	0	0	3	1	0	0	4	0	3	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	29	3	63	22
2705547	0	0	0	57	71	94	0	0	66	0	0	0	0	0	24	0	9	0	0	0	0	49	24	0	0	0	184	0	28	20	0	0	0	0	140	0	0	0	0	0	0	0	0	0	54	94	0	109	21	10	508	33	205	0	0	0	45	0	144	0	12	24	12	42	0	0	0	0	0	0	46	0	35	11	23	0	0	0	0	0	25	0	0	0	24	0	5	0	111	0	42	0	6	12	0	280	0	0	0	0	0	33	0	0	0	0	61	5	43	0	34	0	0	0	185	63	0	0	392	67	619	340
2705548	0	0	0	69	0	56	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	13	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	49	0	269	30	195	0	0	33	35	0	123	0	13	0	8	73	0	0	0	0	0	0	0	0	120	0	76	0	0	0	0	0	0	19	0	12	0	0	25	0	0	0	0	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	36	12	0	29	0	0	54	0	0	0	0	0	270	63	452	28
207745	0	0	0	22	4	56	12	0	4	0	0	0	0	6	19	0	18	0	3	2	0	17	28	0	4	6	337	16	28	10	0	0	0	0	31	22	0	24	0	0	0	1	0	0	5	20	8	125	21	3	470	50	212	0	0	6	27	2	75	0	10	11	4	66	0	0	0	2	4	18	16	8	56	6	41	1	9	0	0	2	5	0	1	15	7	10	6	0	22	2	12	0	2	19	3	233	76	0	110	4	22	47	0	2	0	7	30	5	7	8	12	2	14	11	85	33	0	0	287	77	462	159
558537	0	0	0	949	178	151	0	0	196	43	0	0	0	236	0	0	0	0	37	0	0	351	0	0	0	0	0	66	0	0	0	0	0	0	804	152	0	0	0	0	405	106	0	0	150	0	62	0	270	0	0	566	0	0	212	73	250	0	114	0	0	0	0	0	21	0	0	0	583	14	0	0	271	89	44	41	100	0	0	56	0	0	54	0	107	0	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	61	0	15	162	0	0	0	37	0	0	0
47421	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
285	0	0	0	100	17	131	0	0	72	15	0	0	0	148	18	0	0	0	0	0	0	10	27	0	0	54	201	0	39	0	0	0	0	0	183	50	0	95	0	0	39	49	0	0	16	191	0	50	197	0	89	18	160	0	0	15	103	0	210	0	0	17	34	44	48	0	0	46	39	42	0	11	6	0	14	29	18	0	0	0	0	0	0	0	28	50	35	0	153	0	0	0	0	50	12	274	0	0	54	34	74	0	0	0	0	11	179	61	30	12	24	28	60	26	58	117	0	0	139	0	340	145
296591	0	0	0	61	18	26	0	0	12	2	0	0	0	7	2	0	4	0	0	0	0	22	10	0	1	6	80	1	9	0	0	0	0	0	55	13	0	2	0	0	7	15	0	0	14	16	13	29	10	0	130	26	44	0	4	11	6	2	53	0	2	7	3	23	1	0	0	2	30	3	0	2	54	3	21	5	16	0	1	2	0	2	5	2	10	9	9	0	49	0	16	2	0	2	0	0	0	0	15	1	0	0	0	0	0	0	14	4	2	4	0	0	3	11	27	3	0	0	65	9	97	50
1840283	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	7	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	1	0	2	1
1840297	0	0	0	2	2	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	2	0	2	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	2	0	0	0	0	0	2	9	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	3	27	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	5	0	0	1	0	1	0
1840293	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	15	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	3	11	17
1842727	0	0	0	62	31	138	0	0	0	0	0	0	0	46	169	0	0	0	0	0	0	0	0	0	0	46	386	0	0	33	0	0	0	0	56	0	0	57	0	0	0	0	0	0	40	79	19	103	77	0	673	0	215	0	0	67	31	0	56	0	25	0	49	0	0	0	0	0	0	0	56	0	0	0	0	0	80	0	0	0	84	95	42	0	0	30	0	0	0	0	91	0	0	112	0	0	0	0	0	168	0	0	0	22	0	0	0	0	32	0	0	166	0	0	0	200	0	0	27	0	86	60
179636	0	0	0	5	1	1	0	0	0	2	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	36	0	0	0	0	0	0	0	1	0	3	3	0	0	3	6	0	0	2	6	1	9	0	0	19	4	32	0	0	0	1	0	3	0	0	1	3	0	0	0	0	0	0	0	0	0	16	0	9	1	4	0	0	0	0	0	13	0	3	5	2	0	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	1	27	0	2	0	0	1	0	0	12	0	0	48	3	137	40
2109915	0	0	0	4	0	3	0	0	0	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	31	0	0	2	0	0	0	0	6	1	0	6	0	0	0	0	0	0	0	1	0	4	0	0	45	0	27	0	0	1	7	0	17	0	0	0	0	4	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	4	3	0	0	0	0	26	1	31	10
1449778	0	0	0	32	0	0	0	0	193	0	0	0	0	30	0	0	0	0	19	0	0	39	0	0	0	0	0	0	66	0	0	24	0	0	15	0	0	0	0	0	0	0	0	0	79	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	216	0	0	0	559	0	0	0	0	0	0	0	0	0	21	0	0	0	23	0	0	0	0	0	35	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1707785	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	3	4	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	39	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	1	0	0	19	0	1	0	0	0	11	0	12	9
29581	0	0	0	2	0	5	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	18	0	8	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	5	0	5	1	0	25	1	30	0	0	2	0	0	6	0	1	0	0	4	0	0	0	0	0	2	1	3	4	4	5	0	0	0	0	2	0	0	0	1	1	1	0	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	2	0	3	0	1	0	2	0	14	6	0	0	17	5	35	13
926	0	0	0	202	39	20	0	0	58	41	0	0	0	15	0	0	0	0	0	0	0	58	0	0	0	0	6	8	52	0	0	0	0	0	81	47	0	0	0	0	53	58	0	0	15	31	11	17	26	0	11	61	0	0	31	27	24	0	8	0	0	8	0	13	0	0	0	26	72	0	0	0	0	39	20	22	73	0	0	17	0	0	0	0	47	7	16	0	184	0	0	7	15	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	25	3	3	0	0	0	20	0	0	0	17	0	5	11
