RDC_4_H31	RDC_2_H8	RDC_6_H68	RDC_2_H6	RDC_2_H11	RDC_5_H57	RDC_2_H3	RDC_5_H48	RDC_6_H71	RDC_5_H43	RDC_3_H15	RDC_5_H46	RDC_4_H30	RDC_4_H40	RDC_3_H23	RDC_3_H22	RDC_3_H14	RDC_5_H55	RDC_6_H62	RDC_5_H52	RDC_4_H29	RDC_4_H33	RDC_4_H32	RDC_6_H65	RDC_2_H5	RDC_4_H41	RDC_5_H58	RDC_4_H38	RDC_4_H28	RDC_5_H44	RDC_4_H26	RDC_5_H54	RDC_6_H66	RDC_3_H13	RDC_4_H37	RDC_1_H1	RDC_2_H4	RDC_5_H49	RDC_2_H7	RDC_3_H16	RDC_6_H69	RDC_6_H63	RDC_5_H56	RDC_6_H64	RDC_1_H2	RDC_5_H53	RDC_5_H50	RDC_3_H18	RDC_6_H70	RDC_5_H61	RDC_3_H12	RDC_5_H51	RDC_4_H35	RDC_6_H72	RDC_4_H25	RDC_3_H17	RDC_5_H59	RDC_3_H20	RDC_5_H47	RDC_5_H45	RDC_4_H27	RDC_2_H9	RDC_3_H19	RDC_5_H60	RDC_4_H34	RDC_4_H36	SRX3830154	SRX4318863	SRX024173	SRX024148	ERR584333	SRX024023	SRX3830174	SRX024200	SRX023994	ERR584348	SRX4318860	ERR584320	SRS727524	SRS728264	SRX740589	SRX3830184	SRX740562	SRX025192	SRX3830126	SRX740632	SRX025193	SRX101411	SRX3830225	SRX4318858	ERR584341	SRR5823608	SRR5823606	SRR5823609	SRR5823611
256839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	0	0	0	0	0	0	12	0	3	1	0	2	6	0	0	2	0	0	1	0	5	1
2654249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	5	0	0	1	0	0	21	0	2	0	0	0	2	7	5	2	0	0	20	2	42	10
1335048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	23	5	0	37	0	0	5	0	39	2	0	0	37	6	63	13
53501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	7	1	0	1	0	0	5	2	3	5	25	1	0	57	50	0	0	0	15	1	18	8
2676077	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	9	0	0	0	0	16	0	0	0	0	0	0	0	5	29	0	0	0	0	0	0	8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	7	23	0	0	0	0	4	1682	15	0	9	0	0	31	0	83	18	0	0	12	22	30	11
1318	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	19	7	0	12	0	225	24	0	24	0	3	39	637	51	8	255	0	338	291	365	2	12	0	0	0	0	0
1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	6	15	0	4	0	0	1	0	35	0	7	6	67	52	72	68	0	28	1	0	0	0	0	0	0	4	0
1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	11	0	0	0	0	0	0	0	0	0	4	2309	143	0	141	0	68	496	0	0	0	10	3	7	8	242	4	0	78	0	47	11	9	0	0	0	0	0
1254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	154	0	1	18	0	0	0	1	0	0	1	56	0	0	3	2	3	0	3	0	0	0	0	0
1290	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	43	234	162	0	466	2	0	155	0	0	0	0	0	0	0	0	0
1616788	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0
1828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	5	2	108	0	13	2	0	4	12	8	8	0	0	13	4	24	15
191610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	4	0	0	0	0	22	128	163	0	19	0	1	38	22	4	0	1	0	0	0	1	3
575200	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	15	0	0	0	0	0	0	65	8	208	0	0	0	0	0	0	17	0	0	8	0	0	421	0	0	14	0	0	0	14	0	0	0	0	8	0	13	0	0	0	8	4	0	0	0	0	0	15	0	0	0	0	1	3	3	28	0	0	27	3	6	27	0	0	0	0	11	5	0
317660	0	0	0	71	49	0	31	0	0	66	0	0	0	0	0	0	24	0	19	0	0	0	0	56	31	0	0	0	24	0	143	0	141	0	0	0	0	27	99	0	0	0	0	0	0	22	0	0	0	0	0	18	0	0	0	34	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	38	0	0	0	0	10	0	0	0	37	136	0	0	0	141	18	0	0	128	0	117	22
1170711	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	10	0
1928	0	0	0	72	179	115	685	0	0	0	0	0	0	0	0	0	86	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	135	62
1894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	0	0	2	0	0	0	0	29	5	43	12
37930	0	0	0	32	0	0	0	0	0	0	0	0	0	0	24	0	0	33	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	28	0	0	0	15	15	0	29	0	0	0	0	0	8	0	0	0	0	14	373	0	0	0	0	0	1	4	0	16	8	14	0	43	45	29	0	0	0	0	36	0
256701	0	0	0	0	0	0	25	0	0	0	34	0	0	0	0	0	0	0	12	0	0	0	0	20	0	0	0	0	0	0	48	4	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	54	0	0	0	0	0	18	0	0	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	5	5	0	67	0	0	0	26	0	0	8	0	4	4
2735133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	2	0	0	0	0	0	0	1	0	8	0	12	2
1316596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	1	255	0	0	3	0	0	0	1	4	0	25	0	0	0	2	9	0	0	0	0	0	0
28251	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	4	3	3	0	14	0	0	15	0	0	0	0	0	0	0	0	0
2728024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	7	0	2	0	0	2	0	1	0	25	0	0	0	5	5	11	8
69525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	103	13	95	45
54262	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	55	2	0	31	2	0	6	0	29	0	0	0	0	1	0	0	5	0	1	0	0	2	0	9	0	9	9
2261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	13	40	0	9	0	0	13	0	0	0	0	0	0	8	0	0	24	0	0	0	2	0	0	10	7	9	4
2663020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	5	0	26	13
74969	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	3	0	0	2	6	0	0	1	0	1	0	1	1	0	0	2	0	0	1	0	1	0	9	3	20	4
68892	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	4	0	197	69	0	0	0	0	0	2298	4	0	37	6	47	0	0	26	0	0	30	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	183	0	0	0	0	0	0	0	35	0	2	0	0	0	31	3	0	43	0	0	2	20	40	1	8	0	452	8	18	0	7	0	0	0	0	0
37734	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	29	8	0	55	0	102	116	0	18	0	18	15	37	5	94	201	0	62	193	46	6	12	0	0	0	0	4
1604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	766	66	0	404	0	17	360	0	4	0	20	100	8	0	3	73	0	778	77	4	0	1	0	0	0	0	0
1426	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	66	43	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	7	0	0
867076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	14	1	1	2	0	0	0	0	0	1	2	2	15	0	0	0	0	0	0	0	7	1	9	5
189918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	12	30	0	20	0	2	12	0	1	0	0	0	47	6	69	35
1936029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	23	9	0	5	1	0	17	0	0	5	0	0	40	23	54	34
1807790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	40	12	91	33
1979527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	99	549	0	77	0	0	324	0	0	0	0	0	2	0	1	0
2831662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	23	0	0	26	0	0	0	0	0	93	37	71	45
2594461	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	4	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	0	0	37	11	50	17
682410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	53	0	0	0	0	1	0	7	16	0	8	0	2	0	68	0	0	0	10	0	10	0
2751189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
54571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	2	0	0	0	0	0	4	3	4	3
1935	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	76	0	0	0	0	0	2	2
2736640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	1	0	3	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	28	4	26	17
93944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	0	4	3	13	11
2005458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	4	47	20
2005460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	9	2
488447	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	5	0	24	0	0	7	0	0	0	0	0	0	0	4	0	0	0	0	6	3	0	6	5	0	0	89	13	167	37
1310165	0	0	0	0	67	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	24	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	19	0	131	36
1353889	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	125	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	21	0	0	0	0	0	1268	255	989	743
1537274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	1	1	2	0	4	0	0	1	0	1	0	1	0	36	2	24	6
551760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	7	0	0	3	0	19	0	0	0	0	0	0	0	5	27	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	11	0	0	0	9	1	0	0	0	1	0	1	0	1	0	1	5	6	1	0	0	2	3	0	0	15	0	0	101	16	134	42
1703969	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	18	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	119	0	0	56	0	0	18	0	0	21	0	0	112	34	229	46
1279031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	50	0	0	6	0	0	0	0	0	0	11	44	3	0	9	0	2	2	0	0	0	0	0	28	1	19	22
1125847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	125	5	0	42	3	0	11	0	0	0	15	172	0	3	48	0	0	13	0	3	0	0	0	81	13	125	54
278153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	58	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	8	0	0	0	0	0	1	20	0	3	1	0	0	0	0	3	2	0	0	100	44	160	49
2583532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	2	0	2	0	0	0	0	0	0	9	3	44	14
1325115	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	31	0	0	0	1	0	0	0	15	117	18	0	0	0	17	0	0	0	0	9	3	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	4	0	0	16	0	0	0	0	0	0	0	16	0	10	0	0	19	0	0	0	0	0	0	656	142	1002	365
655015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	4	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	39	8	73	26
28448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	54	2	1	19	0	0	1	0	0	1	0	0	41	3	59	10
1663591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	3	0	0	17	5	35	11
453842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0
69395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	0	0	11	0	0	1	0	0	0	0	0	7	3	6	4
2789327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	5	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	22	0	0	0	0	0	0	13	63	3	0	10	0	0	5	4	4	0	0	0	35	0	77	19
484429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	74	0	0	0	0	5	1385	4	0	131	0	0	33	0	4	0	0	0	48	4	42	17
1176646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	60	0	0	1	0	4	2	0	2	0	4	32	1	0	3	2	1	2	3	4	0	2	0	93	26	157	70
1914525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	47	1	0	0	0	0	4	0	0	0	0	0	33	2	35	11
