"GO Term ID","Function","RDC_1_H1","RDC_2_H11","RDC_2_H3","RDC_2_H4","RDC_2_H5","RDC_2_H6","RDC_2_H7","RDC_2_H8","RDC_2_H9","RDC_3_H12","RDC_3_H13","RDC_3_H14","RDC_3_H15","RDC_3_H16","RDC_3_H17","RDC_3_H18","RDC_3_H19","RDC_3_H20","RDC_3_H23","RDC_4_H25","RDC_4_H26","RDC_4_H27","RDC_4_H28","RDC_4_H29","RDC_4_H31","RDC_4_H33","RDC_4_H36","RDC_4_H37","RDC_4_H40","RDC_5_H43","RDC_5_H44","RDC_5_H45","RDC_5_H47","RDC_5_H48","RDC_5_H49","RDC_5_H50","RDC_5_H51","RDC_5_H52","RDC_5_H53","RDC_5_H54","RDC_5_H55","RDC_5_H56","RDC_5_H57","RDC_5_H58","RDC_5_H59","RDC_5_H60","RDC_5_H61","RDC_6_H62","RDC_6_H63","RDC_6_H64","RDC_6_H65","RDC_6_H66","RDC_6_H68","RDC_6_H69","RDC_6_H70","RDC_6_H71"
"GO:0005985","sucrose metabolic process",22.7189,9.80078,5.27804,12.0123,10.3142,3.09761,11.6669,11.8698,4.19187,1.46014,10.8684,1.05658,13.5762,0.793195,7.63603,0,11.7303,0.620332,7.3862,15.6201,12.3831,10.6304,10.6199,1.44072,1.55982,0.901582,1.43568,0,14.9362,2.25315,14.0481,2.88873,7.44089,3.52348,3.30611,0.718271,5.99385,8.21224,4.60193,0.759763,4.80811,7.18925,10.0528,4.89232,1.94928,0,3.41894,7.18919,0,0,6.27785,0,8.95052,12.3465,6.02216,2.34206
"GO:0005988","lactose metabolic process",17.2042,5.98203,0.785731,0.987547,4.481,0.856327,4.94755,3.08597,1.65497,0,1.60447,0,0,0,0,0,0,0,3.80529,3.21852,7.03394,2.30357,4.8317,0,0,0,0,0,1.91812,0,2.17376,1.39352,6.3759,0,1.6637,0,0.704739,0.437999,0,0,0,0.891299,0,0,0.632226,0,2.20933,0,0,0,0.246607,0,3.47056,10.6005,1.44044,0
"GO:0005990","lactose catabolic process",0.577507,0.279192,2.63642,6.78384,2.37637,1.93408,0.336404,4.58726,1.31708,2.32316,7.9695,1.21552,10.7122,0.631478,6.98289,0,11.5967,1.26402,0,9.75394,2.74241,6.84108,5.22251,0,1.23498,0.905125,0,0,10.7649,2.13532,5.77554,1.57536,0.844203,2.56158,2.17539,0,3.70935,5.57226,3.26832,1.56491,4.0875,7.48779,7.04757,4.14088,1.32281,0,0,3.77017,0,0,2.42232,0,1.75822,0.743147,5.84671,0
"GO:0005991","trehalose metabolic process",0.874893,0.652577,0,0,0.280121,0,1.03264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444684,0
"GO:0005992","trehalose biosynthetic process",6.25665,10.2939,6.75381,2.09994,4.62934,3.50311,5.95316,0,10.7328,4.20264,1.87043,0.67426,4.156,0,0,0,0,1.46571,3.98518,2.93244,5.13805,0,4.30756,0.548364,0.597115,0,0,1.02461,0,1.5261,4.18142,1.47944,0.802355,1.80518,3.05759,5.59593,3.60902,4.44998,2.06549,0,0,0,2.00947,2.36403,0.881929,0,8.49257,1.12554,4.79882,3.46865,21.7703,2.38083,14.6745,4.23666,0,0
"GO:0005993","trehalose catabolic process",16.6787,8.01179,1.90921,1.12485,6.54211,3.8044,6.71372,0.968165,5.4466,2.40456,0.931864,0,0.552415,0,0,0,0,0,5.51689,2.87101,6.63824,2.40176,4.36542,0,0,0,0,0,0,0,3.27778,1.19808,4.53573,0.863233,1.9132,4.24678,1.82927,1.52408,0,0.538852,0.280258,0,0,0.509955,0.706551,0,4.16618,0.527681,0,0,10.8503,0,7.04464,7.72221,0,0
"GO:0005996","monosaccharide metabolic process",22.0771,8.77389,17.6694,5.22516,8.00232,8.64743,14.7934,5.45735,8.89803,6.04723,14.4829,0,15.3466,0,8.78181,0,15.0529,1.45842,7.82598,8.7467,9.3254,11.9189,6.1448,1.26535,0.459228,0.451822,1.07699,0,8.12462,10.1275,16.6719,6.06681,3.12938,1.45684,9.11313,6.38796,9.91271,10.9102,1.78524,0.560276,5.53044,8.59469,9.26415,11.9497,5.84224,16.1068,6.10119,4.56331,9.13825,7.77825,6.95117,5.65995,11.8689,15.4282,12.3273,0
"GO:0005997","xylulose metabolic process",12.3223,1.52943,19.1476,16.3401,9.38814,6.76972,3.91962,11.3647,5.13974,1.68549,14.5076,0.640017,22.5227,0.899004,16.4039,0,20.8378,0.816104,1.94671,16.1371,9.38615,11.4342,12.8367,0.903206,1.37014,1.08359,1.68814,0,15.2535,14.7183,26.782,3.1838,4.06196,5.04232,10.2467,2.02692,13.005,14.3478,9.52425,3.00565,10.6383,20.89,16.73,16.4063,8.22229,4.57112,3.27208,11.0913,1.25686,0,8.99927,9.234,6.66167,9.58796,17.7539,2.80786
"GO:0006000","fructose metabolic process",0.379811,0,2.41973,2.86766,0.451995,0.761207,0.524277,0,0.805493,0,0.53406,0,1.85521,0,0,0,1.58518,0,0.78352,1.87872,0.467367,0.842112,0,0,0,0,0,0,0,1.10601,1.27759,0.702695,1.21405,0,0,0,0.582444,0.989856,0.597996,0,0.528289,2.0313,0,0.575557,0.771612,0.51485,2.73153,0.950212,0,0,0.754339,0,0.532579,0.629079,6.58268,0
"GO:0006002","fructose 6-phosphate metabolic process",108.852,58.8571,125.302,62.8225,64.2105,61.8201,55.2648,34.0147,75.8295,65.4966,50.3036,4.31362,78.0401,4.22643,58.028,2.16532,63.4788,25.8197,48.507,56.0766,58.1219,62.1408,62.3519,4.41497,9.45452,3.69989,6.07745,11.4087,30.4382,75.1428,86.4657,28.4797,37.9441,27.3542,53.6366,45.421,91.8309,78.494,45.7248,11.7045,18.3683,50.993,73.033,91.0059,52.4357,62.6588,70.3919,45.4967,46.7257,30.6071,90.4243,38.0662,84.6519,73.1866,120.434,2.98054
"GO:0006003","fructose 2,6-bisphosphate metabolic process",0.379811,0,2.41973,2.86766,0.451995,0.761207,0.524277,0,0.805493,0,0.53406,0,1.85521,0,0,0,1.58518,0,0.78352,1.87872,0.467367,0.842112,0,0,0,0,0,0,0,1.10601,1.27759,0.702695,1.21405,0,0,0,0.582444,0.989856,0.597996,0,0.528289,2.0313,0,0.575557,0.771612,0.51485,2.73153,0.950212,0,0,0.754339,0,0.532579,0.629079,6.58268,0
"GO:0006004","fucose metabolic process",29.9207,12.2726,27.6948,7.22567,12.4094,11.2538,11.9581,1.31061,10.452,8.20969,11.7661,0.553635,11.0076,0,5.48495,0,8.72694,0.714705,9.51933,9.81871,9.606,5.85146,7.54358,0.480347,0.495001,0,0,2.18984,0,16.151,19.7553,5.15428,3.82369,2.54549,14.44,5.7232,14.9078,10.2217,4.06457,1.25532,4.68391,10.6142,9.03861,10.9241,9.82662,8.39446,4.29294,6.97253,9.77484,12.7835,15.8566,14.9511,16.8836,14.9461,12.4981,0
"GO:0006006","glucose metabolic process",137.987,90.3066,114.705,45.188,75.2761,70.5824,79.4657,29.1494,76.0887,50.9299,46.7183,3.21791,48.7295,1.78851,35.8108,9.42764,42.1077,20.524,88.2734,44.5415,58.8581,52.3347,65.993,2.75882,7.07227,1.8824,10.3568,6.97331,29.458,51.3596,69.8526,27.1226,38.9975,20.5145,48.8992,48.7358,73.0161,56.5049,28.8684,14.0136,11.8452,38.1059,44.4471,68.2779,30.8192,90.2184,51.1824,28.7635,42.7189,18.9373,83.7097,27.265,96.156,168.39,80.7094,1.58914
"GO:0006007","glucose catabolic process",8.23565,2.93593,14.4389,7.69243,5.08163,5.87298,3.1384,2.50166,4.47042,3.81722,4.46203,0,8.45139,0,5.55605,0,6.5757,0,4.35356,4.68645,5.99315,3.7229,2.8406,0,0,0,0,0,1.60462,12.7109,11.4875,1.17353,4.42306,1.65714,6.21224,2.083,6.65147,6.4794,2.85073,0.944909,2.46631,11.3795,3.6761,11.4554,5.33479,5.28481,6.16745,4.79978,0,0,5.80902,6.56465,5.44847,4.95943,15.2086,0
"GO:0006011","UDP-glucose metabolic process",97.0621,55.8681,68.7402,40.8268,54.9249,43.9234,40.463,23.8423,49.4266,33.9624,40.0194,2.78727,32.0253,2.05506,15.3962,3.01711,37.1234,13.1731,44.4998,45.504,40.0096,38.2069,45.0601,2.66444,4.70588,2.15884,4.54536,6.08272,14.4889,25.8921,53.9891,15.7974,26.0127,18.397,36.7975,38.3577,47.9597,36.0886,17.009,14.8039,12.8391,22.7004,32.6741,43.6303,20.1855,15.7259,29.3043,28.5704,32.9096,10.3478,64.274,10.4052,71.9477,65.6832,58.7516,1.76447
"GO:0006012","galactose metabolic process",155.862,73.6113,99.2999,76.9341,76.5194,57.0543,65.9467,44.5388,60.5685,42.9263,71.8976,2.96048,85.3267,5.37846,44.1999,1.05817,76.8639,16.8514,50.2184,74.1561,73.2896,64.823,82.9602,3.84752,8.49292,3.97166,9.59958,9.4883,64.5154,51.0853,107.524,29.9773,44.6093,29.199,51.6875,26.9946,76.651,71.252,39.575,17.2354,28.0622,55.5095,70.8581,67.0782,37.9474,27.2509,61.0252,46.4929,22.1896,21.1629,80.5218,15.4119,99.3641,98.5949,82.9706,5.412
"GO:0006013","mannose metabolic process",3.18057,4.32246,0,0,1.22206,0,1.86634,0,0,0,0,0,0,0,0,0,0,0,3.1797,0,2.55874,0,0,0,0,0,0,0,0,0,0,0,1.73953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58482,0,0
"GO:0006014","D-ribose metabolic process",0.715227,0,0,0,0,0,0.322759,0,0,0,0,0,0,0,0,0,0,0,0.767237,0,0,0,0,0,0,0,0,0,0,0,0.309216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30202,0,0,0,0,0,0,0,0,0
"GO:0006015","5-phosphoribose 1-diphosphate biosynthetic process",91.3511,44.1707,58.9285,21.9469,42.108,43.8959,42.3511,18.543,46.1066,35.8517,20.8655,0,23.0269,1.13516,28.1733,4.71734,23.6283,7.5762,42.9058,28.4439,40.2268,38.8307,41.353,1.14464,2.86636,0.828225,3.17992,5.53318,13.1398,33.2592,32.461,16.6178,32.8397,12.6605,27.761,35.5016,43.9629,33.0246,16.6125,5.14224,6.18454,18.4816,24.2553,33.4176,18.9742,96.4139,36.7748,28.4735,30.4032,19.062,49.6052,23.7874,47.4518,77.236,83.1204,1.5329
"GO:0006021","inositol biosynthetic process",5.05585,4.83213,13.2964,4.30557,7.5547,3.11153,1.20857,16.5671,6.00744,7.12588,6.19617,1.21677,9.38075,0,5.23854,0,22.6695,7.70387,1.23534,6.57114,3.90563,16.7077,4.93387,0.708985,1.93729,0.443001,0,2.47016,0,4.01708,9.39272,3.30314,1.32118,4.34184,3.8361,3.22195,14.4771,11.2836,6.26408,1.98043,3.67541,3.16743,14.7088,13.3997,5.90216,0.602785,8.21567,11.9797,1.60911,0,9.59431,16.0475,8.30512,2.81736,35.5234,0
"GO:0006040","amino sugar metabolic process",1.28545,7.99688,0.905141,1.78967,2.18218,5.16122,5.57626,0,3.08386,3.05408,2.99065,0,0,0,0,1.63984,0,0,9.80426,0,1.19373,0,2.21038,0,0,0,1.1087,0.86947,0,0,0.220902,0.883157,2.26458,1.53628,0.678337,2.62678,0.905939,0,0,0,0,0,0,0.912878,0,0,1.35954,0,1.89102,3.89285,2.42768,1.03202,3.4372,30.131,0.237277,0
"GO:0006044","N-acetylglucosamine metabolic process",97.9714,41.7554,72.0733,43.9936,50.7552,33.8993,41.2237,34.7123,37.7724,25.0174,45.2308,1.99937,62.1152,4.08691,36.5723,2.39124,55.2372,15.8922,35.0261,52.1591,47.1098,53.6747,52.7366,5.54402,8.21346,3.15949,1.06176,5.1225,46.327,41.71,71.0075,18.8419,30.8973,16.2322,36.6786,17.9585,55.5939,49.3114,26.52,6.92972,23.1916,43.4689,55.7553,56.6462,28.7361,17.8944,30.1243,36.443,14.3225,13.3751,47.8814,23.0613,44.8652,65.6223,57.4451,4.61382
"GO:0006046","N-acetylglucosamine catabolic process",0,0.31673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98736,0,0
"GO:0006047","UDP-N-acetylglucosamine metabolic process",1.98265,1.24922,0,0,0.413146,0.887729,0.542765,0,0.335199,0,0.107525,0,0,0,0,0,0,0,3.50285,0,1.94497,0.694299,0.260774,0,0,0,0,0,2.86682,0,0,0,1.58265,0,0,0,0,0,0,0,0,0,0,0.227835,0,0,0,0,0,0,0,0,0.419725,0.7953,0,0
"GO:0006048","UDP-N-acetylglucosamine biosynthetic process",51.1308,36.1068,34.497,26.0468,25.7209,26.9062,27.6809,10.6878,33.2224,30.2573,18.4929,0.744584,25.015,1.86232,17.0633,4.37616,18.7602,3.26796,33.1667,26.1911,24.1265,13.6589,33.3836,1.9113,2.72019,1.05941,5.99895,2.92407,19.3482,19.0489,30.7863,10.2415,19.1447,9.98316,20.401,25.4582,25.3644,20.4464,12.0701,4.0283,6.80777,20.0049,20.9498,23.6015,10.4107,43.8791,13.9544,13.5679,20.0108,15.9037,41.3811,2.6383,41.3792,64.2729,27.6548,2.34894
"GO:0006051","N-acetylmannosamine metabolic process",39.3152,16.9826,17.8699,6.46906,19.2033,9.10918,17.5493,6.5641,9.80766,3.96967,9.15808,0.877632,10.4872,0,7.63891,0,12.6949,5.6945,15.1924,14.4913,12.207,16.8492,13.0373,0,1.33174,0.617788,0,1.71719,7.14973,7.74042,17.325,4.77263,13.6048,2.69822,8.99169,2.17363,12.8741,11.1084,6.4202,1.92214,2.74955,5.43262,8.95685,12.6612,8.81785,4.90208,13.09,6.55029,2.73099,0,7.68335,4.9646,13.2607,29.0689,18.0232,0
"GO:0006053","N-acetylmannosamine catabolic process",0.406024,0.480763,0,0,0.0600515,0,0.0852445,0,0,0,0,0,0,0,0,0,0,0,0.0989811,0,1.36428,0,0.585832,0,0,0,0,0,0,0,0,0,0.204884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GO:0006064","glucuronate catabolic process",8.56174,2.50489,8.59797,1.63728,3.13884,3.2954,0.378052,0.865353,4.98639,1.13738,2.21912,0,4.6273,0,4.16555,0,2.29258,0,0.473521,1.9297,3.50594,3.47987,3.19633,0,0,0,0,0,0,5.21098,7.33773,0.531578,1.06339,0,2.93968,3.7256,4.71103,4.38775,1.14548,2.30694,1.52633,5.49504,1.25157,4.89818,2.87382,11.0201,5.47216,1.81863,0,0,8.48018,2.68604,7.41016,2.55727,7.22131,0
"GO:0006066","alcohol metabolic process",29.8799,11.0451,12.0289,4.1921,11.6585,9.28286,9.98161,2.96753,5.63888,2.64991,4.9494,0,6.64218,0,9.29241,2.6356,3.46702,0,15.5518,8.69113,9.75094,6.56433,9.21779,0,0,0,0,0,6.37777,11.8894,12.6306,3.44045,11.0245,2.4536,8.00067,2.40799,7.50836,4.27347,2.32828,0.90518,2.19855,9.84266,2.49144,11.5975,5.92121,11.3165,5.06557,8.63445,1.10045,0,5.71093,4.20895,5.28867,33.8463,9.46471,0
"GO:0006069","ethanol oxidation",1.01851,9.00552,2.76935,1.3875,5.00161,12.5278,6.40224,0,10.3218,12.5848,3.57061,0,0,0,0,3.01384,0,0,12.2823,1.25915,2.77816,2.3374,8.85886,0,0,0,2.06275,0,0,2.07123,1.46635,2.68739,2.97408,3.68836,3.66354,15.5726,4.06514,1.83368,1.06491,1.24811,0,0,0,0.264235,1.57196,0,4.91414,0.959595,9.63683,9.54249,10.7707,0,10.6845,25.7372,0,0
"GO:0006071","glycerol metabolic process",130.246,60.3795,128.645,77.4033,75.6547,45.3879,61.7399,45.3117,55.5375,39.276,64.5896,3.07831,91.3887,5.0285,65.6693,2.40524,80.7845,16.2149,48.0997,80.3321,65.8862,70.736,71.9207,5.52512,9.42103,4.14714,3.46985,5.76387,46.5688,79.6962,116.316,30.5689,46.1079,27.5558,69.9622,20.5052,92.2481,77.1628,37.6923,11.4557,39.9983,77.4559,74.2108,88.6701,49.5475,69.5816,38.2621,48.4223,19.6456,12.7838,85.5313,58.5473,71.6251,89.0123,113.681,8.84662
"GO:0006072","glycerol-3-phosphate metabolic process",74.8086,45.215,53.9713,28.7925,38.687,46.0581,40.617,14.189,56.6979,55.2978,24.8617,1.82067,28.9617,1.15582,16.2361,1.21532,22.2842,12.7924,39.5084,29.3144,28.9272,32.093,45.1821,1.49363,3.08486,0.344201,5.55079,3.09012,9.89604,29.9059,38.0698,19.0469,27.2337,14.276,26.2586,52.7576,49.1989,34.8014,16.1941,6.79627,5.09034,18.7719,27.8036,34.2878,21.9285,9.99886,34.0927,18.341,34.046,21.8062,74.2544,12.4506,63.6331,56.0985,49.0101,0
"GO:0006080","substituted mannan metabolic process",0,1.0535,3.93187,1.49798,1.064,0,0,0,2.19879,1.79833,0,0,1.62082,0,0,0,0,0,0,1.3265,1.29442,0,0,0,0.356434,0,0,0,0,1.10351,2.61596,1.04553,0,0,1.79894,0,2.00107,1.3881,1.17786,0,0,0.353775,2.42244,1.88701,0.473621,0,0.975155,1.31551,0,0,5.48833,0,7.30604,0,0,0
"GO:0006081","cellular aldehyde metabolic process",4.23864,3.81487,5.73143,0,2.36733,1.39096,2.09457,0,4.40669,1.70509,0,0,0.858885,0,0,0,0,0.434603,1.00356,1.01424,2.81302,0,2.12301,0,0,0,0,0,0,0.728188,2.15388,0.599993,0,0,2.59423,4.43697,1.46698,1.96927,0.479363,0,0,0.345921,0,2.44313,0,7.03683,1.73005,0,3.31263,5.00996,8.17989,0.424008,5.28158,0.553618,2.1818,0
"GO:0006082","organic acid metabolic process",51.7779,35.2288,45.6468,28.5614,32.7535,26.3855,30.1458,23.225,29.4468,16.2445,24.0612,1.63704,28.0566,1.80231,26.3274,3.4067,30.8078,9.61645,30.5623,27.3955,29.9981,29.8242,27.8079,1.74768,4.45746,1.69019,1.66389,2.18036,13.824,25.1671,29.5999,11.4267,13.5863,11.5568,22.3292,10.1267,38.3274,29.7865,17.2165,3.74109,11.4223,24.5,31.7276,34.6383,14.4697,71.983,29.0443,25.6168,9.81968,4.94582,36.1416,5.72037,32.7048,73.245,53.3431,2.59013
"GO:0006084","acetyl-CoA metabolic process",21.6014,17.9752,44.6066,32.0222,23.9314,34.2904,14.5048,18.6241,45.175,35.2534,18.1313,0.77629,26.0488,2.45818,19.8591,0,21.7923,2.7975,20.9088,19.8021,24.6525,20.5627,36.4445,2.19922,2.54287,1.69759,3.54616,1.03812,13.7146,23.9649,26.8405,9.81944,18.9825,12.9319,20.2652,52.5056,32.8487,27.5525,11.391,4.70607,9.57527,23.1063,21.637,16.8293,11.5083,89.2217,22.6071,14.1768,31.2148,20.5985,61.463,5.79624,48.6069,10.206,50.2658,3.17756
"GO:0006085","acetyl-CoA biosynthetic process",63.7175,49.9694,66.2347,34.4033,40.8454,36.1953,39.2454,29.0689,42.4181,28.687,32.5606,2.79374,40.7247,2.25472,32.5094,3.4067,40.7418,19.4589,37.202,37.4471,36.2712,39.2162,36.9572,3.14685,7.15275,2.27025,1.66389,4.65557,16.2551,34.1613,42.2971,16.7717,17.0174,16.5037,30.4101,16.0561,55.6242,43.9592,25.7782,5.54321,12.4575,27.6655,48.2252,52.9166,21.9356,72.1491,40.875,32.3054,16.7739,8.93344,52.1745,8.60724,48.8417,84.7038,65.5279,2.59013
"GO:0006086","acetyl-CoA biosynthetic process from pyruvate",0,0.60819,0,0,0.352333,0.648158,0,0,0.313473,0,0,0,0,0,0,0,0,0,0,0,0.566738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539442,2.50815,0.523829,0.333929,0,0
"GO:0006089","lactate metabolic process",0.452864,0.54723,0.446072,0.880409,0,0.914654,0,0,1.02615,1.3399,0,0,0,0,0,0,0,0,0,0,0.850286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863733,0.330453,0.664095,0,0,0,0,0,0,0.764046,0,0,0,0,0,1.69692,0,1.84148,0,0,0
"GO:0006090","pyruvate metabolic process",61.6739,35.696,85.123,44.6405,41.8371,46.4898,36.1605,34.7145,49.4668,41.4588,39.017,2.42238,49.5499,1.95803,43.257,4.81301,52.3312,11.5696,33.9005,34.4937,36.639,44.0901,41.2534,2.13917,4.04858,1.79709,7.09005,5.12985,20.352,55.9052,56.5856,18.7006,25.6895,19.71,39.2915,33.9285,58.5616,48.4937,26.4218,5.8711,16.5995,44.4414,41.1165,61.396,29.9092,104.206,34.2827,36.6478,30.0246,23.0323,57.3724,26.2185,52.9183,71.4419,118.853,1.92261
"GO:0006091","generation of precursor metabolites and energy",2.43597,5.31865,4.67906,4.94714,3.87876,2.65282,6.52283,0.809219,3.57458,0,1.42599,0,2.42012,0,1.93532,0.525164,1.48567,0.737326,9.65604,2.27202,2.89651,3.34638,2.41226,0,0,0,1.07524,0,1.65848,3.48978,2.69928,1.0513,1.45415,0,1.38146,1.70113,1.48268,2.17631,1.35655,0,0.350388,3.55041,0.705831,1.04144,1.39016,4.59001,4.73458,0.98163,1.04157,0,1.7243,0,5.5339,22.1034,8.82275,0
"GO:0006094","gluconeogenesis",336.775,203.504,291.019,168.647,202.863,176.122,186.972,147.758,213.691,142.894,162.579,8.08188,193.228,12.8585,130.304,18.2909,212.803,57.7437,193.358,181.47,188.953,197.261,205.05,11.7548,23.199,8.2426,25.93,22.1431,113.774,153.918,240.628,81.6794,117.629,79.8019,139.395,140.08,223.733,195.798,92.5345,31.781,69.4893,137.264,175.898,194.021,108.722,204.356,159.818,125.723,106.398,69.3156,268.932,80.5344,252.382,380.837,346.026,7.58765
"GO:0006096","glycolytic process",536.136,322.668,446.265,239.322,316.871,287.782,297.27,203.197,327.384,221.655,238.719,11.6272,264.105,15.9568,173.008,30.7012,272.479,86.4443,327.844,271.539,287.928,293.477,299.377,18.2622,35.009,12.9723,34.1646,31.7116,148.243,230.078,351.14,128.352,192.487,111.066,216.639,223.204,337.544,280.095,130.089,59.446,94.8461,205.963,240.131,288.914,161.374,251.232,238.576,192.318,151.408,109.148,401.112,97.3753,398.897,580.064,489.772,12.7058
"GO:0006097","glyoxylate cycle",18.2037,12.383,3.29447,3.08793,9.9343,18.8745,20.3509,2.09548,20.9782,12.7111,10.7081,0,0,0,0,0.663421,0,0,12.9874,4.35026,7.57027,5.28124,17.8069,0,0,0,5.63625,2.12631,0,2.02047,5.23097,6.26373,12.5739,3.52663,5.0885,17.1112,5.87262,3.32993,0,1.28738,0,0,0,0.244629,2.25425,0,5.00978,1.42791,15.3746,4.19089,12.0598,1.82491,11.9242,36.9177,0,0
"GO:0006098","pentose-phosphate shunt",213.709,143.212,176.803,115.628,123.579,111.89,123.023,65.7228,134.215,85.736,91.1801,5.41327,124.061,6.99888,81.3451,13.9541,98.3862,26.7284,125.27,100.126,114.247,96.0522,135.51,5.85143,12.827,5.32053,13.295,8.3365,77.9098,92.4472,145.585,50.3109,68.0941,41.3422,89.2896,80.0969,130.789,119.702,62.8136,19.9206,42.32,85.7512,116.408,126.77,57.4792,110.544,99.3353,62.0966,71.9798,58.3105,173.021,50.2402,172.415,242.407,145.785,9.70294
"GO:0006099","tricarboxylic acid cycle",255.787,291.405,258.811,152.339,218.856,325.846,273.704,95.9887,389.477,259.27,167.327,9.32099,147.915,9.43157,88.5942,46.4731,153.613,59.9216,326.849,141.068,165.09,175.052,270.67,11.2655,22.7763,5.52137,55.6231,33.3849,59.1785,137.551,198.46,114.952,143.952,100.224,137.958,366.236,250.862,180.563,82.706,44.5569,45.5876,82.9803,144.816,163.196,102.798,61.6805,185.471,96.9213,254.392,158.233,416.459,131.524,369.919,636.579,244.862,6.50253
"GO:0006102","isocitrate metabolic process",8.32469,0.643419,12.6913,17.4857,7.00088,4.21493,2.3564,9.83653,4.24198,1.76433,11.3257,0.865391,18.6707,1.48929,12.9029,0,17.7054,0,0.764471,15.5428,6.73622,12.065,10.3524,0.569059,1.29242,1.27744,0,1.01616,11.8992,7.78158,19.8997,3.37664,4.04402,4.51988,5.86107,0,9.91439,11.3543,6.04139,1.3624,8.0604,15.3724,13.9785,9.91464,5.45423,9.85176,5.86181,8.95376,0,0,6.67673,5.23497,4.90606,6.12426,22.137,0
"GO:0006106","fumarate metabolic process",36.5979,36.4063,43.0102,32.0962,30.483,35.2086,32.6912,17.9089,45.1903,33.9981,25.4028,3.01255,26.7827,2.529,21.8636,3.76019,25.9369,10.579,32.1951,24.4502,25.3947,27.3333,35.9702,2.93175,4.36483,1.7246,8.4469,5.34489,15.1895,21.223,29.0405,17.6725,19.1631,15.539,18.9788,36.4118,38.4139,32.8158,16.1851,6.38595,8.89449,14.7871,27.0906,24.587,15.2047,35.3358,27.9956,15.8221,30.3445,21.3248,49.172,14.4096,47.1003,60.3579,35.0372,2.05476
"GO:0006107","oxaloacetate metabolic process",17.4535,11.1492,0.800727,1.11764,5.43803,3.09644,8.88068,1.55166,3.84906,0,1.17923,0,0.373103,0,0,1.69604,0,0,12.6604,3.13107,5.80821,1.45885,3.29854,0,0,0,0,0,0,0,2.72384,0.657043,4.38944,0,1.25032,1.00293,0.887028,0.933406,0,0,0.268069,0,0,0.405734,0.690028,0,1.23607,0.819208,0,0,6.7845,0.51744,5.62077,29.8064,0,0
"GO:0006108","malate metabolic process",30.2799,38.1779,38.806,17.5327,30.1667,53.3203,33.5566,5.23244,68.8875,54.3188,20.0917,1.01665,16.2877,1.43146,5.96572,5.00857,10.2892,8.22966,43.0838,18.3538,20.9072,20.0296,45.5403,1.08854,2.81437,0.672782,8.04826,4.51067,0,19.6073,25.7761,18.3465,21.301,18.9463,21.9168,79.5753,38.208,24.3597,9.51958,7.08963,1.70557,5.9389,16.4164,19.4974,14.8375,4.25111,27.0984,8.2113,51.8411,34.1359,78.602,4.54896,68.3593,61.5476,23.2962,1.85507
"GO:0006109","regulation of carbohydrate metabolic process",24.7351,18.3656,11.6864,7.38446,14.2782,20.9188,14.2929,2.91009,21.6039,24.6061,6.88861,0,4.00457,0,8.10374,3.13115,0,0,22.284,4.60908,15.8935,6.14908,17.6626,0,1.76344,0,1.99531,1.08584,2.33311,14.0998,7.62769,3.95365,12.135,6.07576,10.9739,25.7216,14.2325,7.90574,3.71171,1.80574,0,5.22354,1.51827,7.74722,4.16463,3.27281,5.25546,3.30569,13.7371,8.93702,22.0453,8.77332,23.598,47.6966,14.5121,0
"GO:0006113","fermentation",0,0.60764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17583,0,0,0,0,2.28981,0,0
"GO:0006119","oxidative phosphorylation",2.11443,6.82099,2.45144,1.49001,4.32878,10.8792,6.90754,0,15.2552,9.96283,2.95501,0,0,0,0,0,0,1.0898,8.30876,0.941007,3.39487,1.54694,8.32411,0,0,0,2.10647,1.38536,0,1.96821,1.74318,2.92586,6.18765,4.13388,2.1501,19.5951,4.80923,4.41013,0,1.73143,0,0,0,0,1.90937,0,8.17531,0.885773,7.21793,8.89957,20.317,3.13742,13.9184,11.3742,0,0
"GO:0006120","mitochondrial electron transport, NADH to ubiquinone",2.36342,8.33642,1.98365,1.78339,5.46465,14.5641,9.05012,0,16.2271,12.8609,4.72091,0,0,0,0,0.970103,0,0,15.9975,1.39185,2.18585,2.14504,11.2716,0,0,0,4.14234,0,0,2.02115,1.64322,3.65695,3.79165,3.81799,3.37547,22.6582,5.6905,1.97611,0.501813,1.45862,0,0,0,0.331466,1.59377,0,2.20475,0,12.0019,8.76996,14.7743,2.25333,11.9653,28.9051,0,0
