taxon,lfc_.Intercept.,lfc_Isola.Sacra,lfc_Selvicciola,se_.Intercept.,se_Isola.Sacra,se_Selvicciola,W_.Intercept.,W_Isola.Sacra,W_Selvicciola,p_.Intercept.,p_Isola.Sacra,p_Selvicciola,q_.Intercept.,q_Isola.Sacra,q_Selvicciola,diff_.Intercept.,diff_Isola.Sacra,diff_Selvicciola,passed_ss_.Intercept.,passed_ss_Isola.Sacra,passed_ss_Selvicciola
GO:0006080: [BP] substituted mannan metabolic process,-0.115252197864977,-0.134175086070555,-0.750184408036737,0.10469148824979,0.186236159349076,0.431579084546327,-1.10087457721481,-0.720456685423054,-1.73823161246409,0.28341033464689,0.479187412589323,0.096812905243957,0.397258930616154,0.780106490954042,0.638634497887362,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006081: [BP] cellular aldehyde metabolic process,-0.169816520807481,-0.712498033526309,0.110767659341498,0.128837998637103,0.204535162450548,0.452118636236953,-1.31806239311278,-3.48349899836208,0.244996889010002,0.198556485197877,0.00170424090809743,0.808311361260167,0.305611602835134,0.0481888808496514,0.995985289481215,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
GO:0006082: [BP] organic acid metabolic process,-0.0347275251923371,0.222307424560034,0.418168165139915,0.0911120295141947,0.130049415388777,0.216762683988745,-0.381151922281863,1.70940733486156,1.92915199906653,0.704738202214258,0.0937023860996284,0.059513997502973,0.790540801389455,0.390030236556829,0.541649751740302,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
GO:0006084: [BP] acetyl-CoA metabolic process,0.155934274500828,-0.13612089339403,-0.129454643579579,0.0688406865752779,0.135719870585088,0.357307309803005,2.26514699748546,-1.0029547833137,-0.362306171824336,0.0280551063433968,0.320912133812843,0.71871358885143,0.0692927325348957,0.658359556553207,0.992758539174016,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006085: [BP] acetyl-CoA biosynthetic process,-0.000514514430932868,0.155908202629843,0.381069118486227,0.0765451453122328,0.129173242793405,0.208806425842565,-0.00672171211948359,1.20696979698185,1.8249875067233,0.994664182115689,0.233238261758017,0.0741018692038343,0.999536946680465,0.583050918036496,0.595108001945131,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006089: [BP] lactate metabolic process,-0.452546558447457,-0.0338629318841372,-0.614377033238679,0.114181210058858,0.19749113956719,0.494589434792985,-3.96340657288691,-0.171465575409354,-1.24219603173657,0.00222104977050367,0.86697128141498,0.239995459205431,0.0120613298795564,0.952971113619683,0.84685417614813,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006090: [BP] pyruvate metabolic process,0.0670801206809228,0.0743146716719006,0.0697338619210542,0.0518365903055928,0.0974989336898767,0.233104925375439,1.29406892477813,0.7622100966589,0.299152245748307,0.201707795066846,0.449588152252025,0.766089065173191,0.308582820811219,0.771479543249556,0.992758539174016,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006091: [BP] generation of precursor metabolites and energy,-0.32518846567125,0.123059348802654,0.512527733611585,0.0999772652156344,0.176072051981628,0.298421172582906,-3.25262413379555,0.698914719387122,1.71746437819923,0.00236289672830917,0.488752667346381,0.093826580460261,0.0126638909621799,0.78429977930339,0.635849553532347,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006094: [BP] gluconeogenesis,0.0719646188901193,0.0578706193786208,0.0978665315531523,0.0504820436180813,0.0874862856747241,0.122659269070767,1.4255488433583,0.661482184691038,0.797873102412578,0.160338134983854,0.511401831138684,0.428793997942128,0.255792355421712,0.806101848374156,0.948230908029025,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006096: [BP] glycolytic process,0.0924824159602533,0.0280592399309489,0.0275760633725845,0.0502691456942641,0.0828368903781094,0.118871503657529,1.83974512960155,0.338728793450266,0.23198211955013,0.0718674465099708,0.736261330435543,0.817518032887197,0.142690813893889,0.920118512061922,0.995985289481215,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006097: [BP] glyoxylate cycle,-0.148129211845316,-0.0593556654483574,-0.0240582086001005,0.14776584733973,0.254196425766956,0.353376327106667,-1.00245905608182,-0.233503147297491,-0.0680809854952127,0.323203401189833,0.816770924098491,0.946119976581401,0.441711314959438,0.944643381891062,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006098: [BP] pentose-phosphate shunt,0.076812740185441,0.0498483898468745,0.0859527718341882,0.0477961498772985,0.0834492809155261,0.113558331592499,1.60709053726364,0.597349543339204,0.756904144582074,0.114460176173877,0.553024600087155,0.452731550813017,0.200549881330297,0.836720449516186,0.949211149736166,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006099: [BP] tricarboxylic acid cycle,0.170078637435791,-0.0675771168222359,-0.32037012755771,0.058612462676532,0.105275301831724,0.262946036837144,2.90174870102991,-0.641908554489386,-1.21838735967005,0.00554557136730352,0.52392434075721,0.228910716303213,0.0220899064679878,0.819881601948306,0.844259309501794,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006102: [BP] isocitrate metabolic process,-0.0889890079827065,0.296416156165658,-0.458309393179487,0.128349085892823,0.210267400574447,0.628184072464922,-0.693335736391737,1.40971047036229,-0.729578181409684,0.491915556828483,0.165987543049987,0.469697625899312,0.605661796695729,0.504110315929591,0.949211149736166,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006106: [BP] fumarate metabolic process,0.0798210573609093,0.0469556623417068,0.0685513652341272,0.0506770427762564,0.0867498233407533,0.129117180088793,1.57509303992592,0.541276748855902,0.530923655449916,0.121670178068556,0.590769439257002,0.597870066440741,0.208815886070649,0.856007298495928,0.984497091617249,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006107: [BP] oxaloacetate metabolic process,-0.315505211635871,-0.0367006477304237,0.347424297521152,0.160114540834842,0.250794111123086,0.480572269953092,-1.97049693295073,-0.146337757158946,0.722938711289072,0.0591149881704758,0.884741907499142,0.4759338776491,0.121794699245704,0.962029427992794,0.956533773706525,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006108: [BP] malate metabolic process,0.299723288872278,-0.330332764989331,-0.480780698044694,0.102861387080167,0.170915338757492,0.381690993796887,2.91385618432974,-1.93272743915649,-1.25960713209947,0.00540713532516152,0.0591815630417662,0.213901558814119,0.0220899064679878,0.314056945398299,0.823470789800833,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
GO:0006109: [BP] regulation of carbohydrate metabolic process,0.0110417549761707,-0.166613941639813,-0.714548842427499,0.105334549303641,0.165329194778334,0.332546991936162,0.104825577639692,-1.00777084085603,-2.14871539888915,0.917013231493606,0.319335421548189,0.0374678701496559,0.957864609847301,0.658359556553207,0.454482522349318,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006119: [BP] oxidative phosphorylation,-0.370990249134241,0.53423253951258,0.353922376422385,0.191750520325544,0.228949348787008,0.397661737054641,-1.93475484970989,2.33340929923141,0.890008626537166,0.0619020771431116,0.0260709607581655,0.380103813646538,0.125954598653478,0.209590076683292,0.920022257669639,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006120: [BP] mitochondrial electron transport, NADH to ubiquinone,-0.225693602176615,0.0329549150897937,-0.191121300482996,0.182751690520098,0.267845003608888,0.401071401978035,-1.23497408715787,0.123037259033269,-0.476526871625374,0.225831441105285,0.902847117298808,0.636936979423241,0.331867318642045,0.967884821202082,0.984497091617249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006122: [BP] mitochondrial electron transport, ubiquinol to cytochrome c,-0.165488894532098,0.0776252020341044,-0.261160660789311,0.185878177736484,0.254626689631933,0.395642055982178,-0.890308354360506,0.304858858850629,-0.660093275829794,0.379745395294195,0.762388131018095,0.513775259328267,0.499024397662243,0.928912730215212,0.96618894552369,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GO:0006139: [BP] nucleobase-containing compound metabolic process,0.123510674757214,-0.0191346071338563,-0.0685873622047402,0.0481034431787718,0.100827607521316,0.139716877158896,2.56760569712647,-0.18977547523193,-0.490902485078719,0.0133424097196338,0.850269052604493,0.625686869558669,0.0405213924818508,0.94861477115548,0.984497091617249,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006146: [BP] adenine catabolic process,-0.116324822778419,0.480764852895741,-0.320135248577438,0.163711506158796,0.220979875126051,0.42566020688078,-0.7105476304493,2.17560469079596,-0.752091089095163,0.48087576281362,0.0346474446757814,0.455746406771033,0.597451705313891,0.234800864744965,0.949211149736166,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
GO:0006163: [BP] purine nucleotide metabolic process,-0.0895971268904221,-0.993266615943662,-0.456833967372978,0.17431307558378,0.237644646369307,0.470328564510852,-0.514001182013216,-4.17962967446821,-0.971308148906693,0.613503671435145,0.000563137713699172,0.344267149345073,0.712568003649885,0.0243038381701748,0.920022257669639,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
GO:0006164: [BP] purine nucleotide biosynthetic process,0.0303597522563672,0.113827390022725,0.261964645452476,0.0660439642388396,0.133879019134655,0.237122093646242,0.459690035361521,0.850225754255325,1.10476692164879,0.647771878592524,0.399335066808203,0.274656009491322,0.746029410738582,0.733376845283353,0.885430640569944,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006166: [BP] purine ribonucleoside salvage,0.0714490446438021,0.086906498086938,-0.03614371408507,0.05359466768236,0.0918877345540495,0.135467141559911,1.33313718945437,0.945789974132168,-0.26680797770495,0.188652048139768,0.348896499737013,0.790736688964735,0.294096348811045,0.682804605690575,0.995296607212118,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006168: [BP] adenine salvage,0.0952127915245966,-0.00485141813029354,-0.263087419997279,0.0645097011822136,0.0963593526785678,0.283967763007751,1.47594531953666,-0.0503471432241428,-0.926469318949058,0.146488991786474,0.960054685667622,0.358837166686876,0.237863313395858,0.98995632169236,0.920022257669639,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006171: [BP] cAMP biosynthetic process,-0.473729594120228,0.325007070944448,0.486925268941403,0.174521359615597,0.218545118484149,0.468766109076074,-2.71445051289807,1.48713946666359,1.0387382097676,0.0100240681680481,0.145451026940597,0.305667284019173,0.0321083433507791,0.481338457612363,0.913820083166037,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006177: [BP] GMP biosynthetic process,0.0977709532965447,0.0311272107330797,-0.0421509847750733,0.0455791019132542,0.0869548022145264,0.161649185872701,2.1450829260002,0.357970002120018,-0.260755936056908,0.0369294680829862,0.721903259972755,0.79537349562607,0.0865204680801391,0.912111977161262,0.995296607212118,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006183: [BP] GTP biosynthetic process,0.0728894753728416,-0.161454891091207,-0.28673215307192,0.0584527682879754,0.117986587047854,0.272871426238309,1.24698072491181,-1.36841733565632,-1.05079581627395,0.21871658953256,0.177828249766383,0.298841546540317,0.327192475995447,0.518929412129658,0.9039225976988,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006188: [BP] IMP biosynthetic process,-0.16546254350596,0.407650280179418,0.413132754959253,0.106886339561183,0.160883527441303,0.334197866056768,-1.54802329451321,2.53382236617198,1.23619207936258,0.128469810236649,0.0147530538342312,0.222662403114688,0.216759762127679,0.158303493333474,0.833713107552712,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006189: [BP] de novo IMP biosynthetic process,0.126117022794375,-0.0574634610899649,0.0882851171981125,0.04032536810271,0.0811113358011161,0.11550760333942,3.12748596548829,-0.708451667358364,0.764322993861155,0.00296495686914794,0.482021679479188,0.448339971021031,0.0146461724861525,0.781141852120423,0.948230908029025,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006198: [BP] cAMP catabolic process,-0.531341877873237,0.619973459627183,0.479674603721056,0.179010597612477,0.253550935338204,0.464989668363981,-2.9682146474003,2.44516337042977,1.03158120783359,0.00760002581600356,0.0238606648866073,0.314582514793658,0.0273334261803637,0.195793433178818,0.917998797618503,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006206: [BP] pyrimidine nucleobase metabolic process,-0.137906318599916,-0.00122474664599049,0.0356327852130301,0.110569017321748,0.145693606056545,0.416787531650599,-1.24724196651417,-0.00840631705906958,0.0854938847904447,0.219059352831098,0.993331688895677,0.932265596816544,0.327192475995447,0.996652790081915,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006207: [BP] de novo pyrimidine nucleobase biosynthetic process,0.0875680831954064,0.038215061931973,0.0299371785220759,0.0590516125882984,0.109147440170059,0.148494039486607,1.4829075677564,0.350123299936594,0.201605253824185,0.144502677319529,0.72774673763694,0.841059965478825,0.235653710597065,0.915264301936028,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006213: [BP] pyrimidine nucleoside metabolic process,-0.139263905747181,0.00180737097069363,0.037206963547808,0.109596673968119,0.1449979683743,0.413645168733634,-1.27069463611361,0.0124648020310744,0.0899489861363939,0.210669262168662,0.990112438477385,0.92874543296334,0.319313853934016,0.996186747915897,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
GO:0006220: [BP] pyrimidine nucleotide metabolic process,0.0371321651036485,0.0960246346500788,0.276984777629452,0.0628894178249372,0.108486349586371,0.242995411249469,0.59043582192177,0.885131032763059,1.139876577114,0.557611961428957,0.380409003998494,0.259879130839865,0.666205907763354,0.718745122762132,0.870541992041827,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006221: [BP] pyrimidine nucleotide biosynthetic process,0.00918233889374598,0.281876252413637,-0.324424795052638,0.103235136255338,0.169503244694127,0.329172976515752,0.0889458688855191,1.66295490639303,-0.985575421429264,0.929487482393077,0.102705819369589,0.329183273249402,0.962424029848839,0.408828989723608,0.918978862126093,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006223: [BP] uracil salvage,0.0656902196723374,0.0552194292338836,0.175845996112824,0.0534082717301524,0.105626569114949,0.177627390209817,1.22996340350124,0.522779729537465,0.989971174519378,0.22458355297124,0.603483475563813,0.327051758092461,0.331867318642045,0.856007298495928,0.918978862126093,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006226: [BP] dUMP biosynthetic process,0.102303655230844,0.0256855142552635,-0.0631709417982709,0.0635301016883611,0.100535581579923,0.143564454294769,1.61031782591317,0.255486802300379,-0.44001798431642,0.11375261797843,0.799416555286004,0.66185893373835,0.200165550949168,0.938124120609394,0.984511911500743,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006228: [BP] UTP biosynthetic process,0.0731490887476612,-0.161454891091207,-0.28927636414515,0.0584527682879754,0.117986587047854,0.272442642010393,1.25142214629224,-1.36841733565632,-1.06178813276269,0.217107354021612,0.177828249766383,0.29387477227528,0.325462578240808,0.518929412129658,0.89929620576323,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006229: [BP] dUTP biosynthetic process,0.0636472530904376,-0.0750453849533463,-0.656944674867897,0.0715770732675963,0.125467166714627,0.476292661504651,0.889212846863514,-0.598127676892837,-1.37928783700456,0.3785153978713,0.552688464646995,0.17447530929558,0.498206462687746,0.836720449516186,0.788278310340157,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
GO:0006231: [BP] dTMP biosynthetic process,0.129370293846398,-0.0675279130383082,0.102760467609121,0.0628001998029643,0.0980378693659992,0.169585309121156,2.06002997207488,-0.688794171833846,0.605951471513998,0.0447272680092542,0.494201401417958,0.547343840968022,0.0993591191444606,0.788414687087015,0.984497091617249,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006233: [BP] dTDP biosynthetic process,0.0878175628013657,0.0585008689598286,-0.070029283113609,0.0776771331709862,0.124547716179295,0.148369014346773,1.13054587903055,0.469706476798119,-0.471993990267633,0.263749745024553,0.640648387818933,0.639026298372244,0.376785350035076,0.873847495704777,0.984497091617249,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006235: [BP] dTTP biosynthetic process,0.166679763176505,-0.103219118797581,-0.113940225779486,0.059045517323892,0.0923797782496447,0.132869433838191,2.8229029184754,-1.11733455907032,-0.857535269686199,0.00685923484719801,0.269299978496759,0.395324117306401,0.0256539824555115,0.616832352981404,0.922795336031632,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006241: [BP] CTP biosynthetic process,0.0536197168663021,-0.121729187428409,-0.272681615824143,0.0578075840233219,0.116702063822841,0.278028025222338,0.927555056524586,-1.04307656129543,-0.980770250071301,0.358479937042331,0.302363824794376,0.331836411885397,0.480316255514234,0.654190861032687,0.920022257669639,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006260: [BP] DNA replication,0.128074115390193,-0.0517803584881713,0.0406524617129879,0.0530557862122196,0.0868347237629061,0.116655422340441,2.41395188976947,-0.596309359255321,0.348483258620846,0.0195622760471753,0.553713557770968,0.728970162576118,0.05329257926473,0.836720449516186,0.992758539174016,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006261: [BP] DNA-dependent DNA replication,0.167088265993182,-0.133508548919191,0.0272006095107993,0.0515976039336605,0.0962769807949336,0.157380501932141,3.23829506129797,-1.38671308361403,0.172833414411955,0.00216079445150576,0.171806066744467,0.863494318414053,0.0118123430015648,0.50859557664427,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006265: [BP] DNA topological change,0.15449399848299,-0.103213758082245,0.0127659955994548,0.0532463681107368,0.0917054278114788,0.141078035333119,2.90149364106276,-1.12549235683655,0.0904888955202079,0.00554941552732376,0.265863109575849,0.928267609956392,0.0220899064679878,0.61238131980954,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006268: [BP] DNA unwinding involved in DNA replication,0.19274330879982,-0.14134800763894,-0.201982433823437,0.0407467198364171,0.100230899487758,0.137552449233109,4.7302779112923,-1.4102238766819,-1.46840303425742,1.93787960560122e-05,0.164790202508989,0.148385482531146,0.000756138674444783,0.502334446309929,0.755752147053042,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006269: [BP] DNA replication, synthesis of RNA primer,0.140839260702751,-0.0631106906651779,-0.0377194550879779,0.0483598213774605,0.0794203609218798,0.122169865699952,2.91231970448081,-0.79464119695018,-0.308745981440437,0.00538841090972457,0.430654360269954,0.758823668235264,0.0220899064679878,0.757666896272277,0.992758539174016,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006270: [BP] DNA replication initiation,0.158517486410006,-0.0842180242834677,-0.120257801075645,0.069007096281548,0.108494976660747,0.201951296811571,2.29711862912268,-0.776238927142304,-0.595479221843521,0.0259241269054278,0.441338792586403,0.554263703442766,0.065813572948764,0.767219387708089,0.984497091617249,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006275: [BP] regulation of DNA replication,0.1107336910774,0.0186295932661062,-0.116974893854493,0.0632481158283154,0.0967254483503459,0.15788399095192,1.75078244825478,0.192602811192238,-0.740891417484595,0.0862421013939634,0.848066099321902,0.462295155398481,0.164080100099884,0.94861477115548,0.949211149736166,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
GO:0006281: [BP] DNA repair,0.140141779239492,-0.0754423300474385,0.0287262211647602,0.055400594493192,0.0968603419125636,0.125752225581599,2.52960785929317,-0.778877387357777,0.228435091561224,0.0146854253299669,0.439797344660081,0.820258675320513,0.0440992826627082,0.767219387708089,0.995985289481215,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006282: [BP] regulation of DNA repair,0.0420487520680775,0.000216566794867639,-0.10879810286273,0.0971622812891091,0.143897980021205,0.357414092167528,0.432768266761463,0.00150500232759158,-0.304403506316516,0.667162588664391,0.998805552233176,0.762164268379907,0.759824059312223,0.99988624629144,0.992758539174016,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006284: [BP] base-excision repair,0.166561523396617,-0.118692295941737,-0.0384392817767055,0.0484622670415863,0.101612125917153,0.132783311048105,3.43693214462476,-1.16809184799962,-0.28948880302269,0.00120850832562032,0.248421879121947,0.773428751785459,0.00799174860490856,0.594241760508401,0.992758539174016,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
GO:0006289: [BP] nucleotide-excision repair,0.137110773870576,-0.0742049087693764,0.0543090548667917,0.0477153721613707,0.084605700762851,0.137145375907386,2.87351366362343,-0.877067480090639,0.395996252206611,0.00598648697003759,0.384729956773293,0.693826891788416,0.0233634533973229,0.721918912023114,0.984511911500743,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
